SampleID,ASV,Count
FMT.0211E,ASV_150,57
FMT.0211E,ASV_15721,7
FMT.0211E,ASV_1619,10
FMT.0211E,ASV_1657,5
FMT.0211E,ASV_1676,341
FMT.0211E,ASV_17,10
FMT.0211E,ASV_1709,22
FMT.0211E,ASV_175,94
FMT.0211E,ASV_1752,29
FMT.0211E,ASV_1760,141
FMT.0211E,ASV_1775,45
FMT.0211E,ASV_18,4376
FMT.0211E,ASV_1892,163
FMT.0211E,ASV_2,19
FMT.0211E,ASV_210,86
FMT.0211E,ASV_2127,120
FMT.0211E,ASV_21418,272
FMT.0211E,ASV_2156,39
FMT.0211E,ASV_2173,3
FMT.0211E,ASV_2264,173
FMT.0211E,ASV_229,273
FMT.0211E,ASV_239,9
FMT.0211E,ASV_2970,21
FMT.0211E,ASV_3,6
FMT.0211E,ASV_309,16
FMT.0211E,ASV_310,430
FMT.0211E,ASV_32,150
FMT.0211E,ASV_34,5
FMT.0211E,ASV_345,5
FMT.0211E,ASV_349,13
FMT.0211E,ASV_39,81
FMT.0211E,ASV_4000,13
FMT.0211E,ASV_433,87
FMT.0211E,ASV_443,8
FMT.0211E,ASV_4453,2
FMT.0211E,ASV_457,71
FMT.0211E,ASV_459,10
FMT.0211E,ASV_4671,13
FMT.0211E,ASV_4679,1
FMT.0211E,ASV_472,26
FMT.0211E,ASV_4894,137
FMT.0211E,ASV_500,5304
FMT.0211E,ASV_508,50
FMT.0211E,ASV_51,860
FMT.0211E,ASV_510,2376
FMT.0211E,ASV_5149,9
FMT.0211E,ASV_55512,1142
FMT.0211E,ASV_55515,28
FMT.0211E,ASV_5889,34
FMT.0211E,ASV_6,17
FMT.0211E,ASV_607,269
FMT.0211E,ASV_617,2500
FMT.0211E,ASV_63,5
FMT.0211E,ASV_635,14
FMT.0211E,ASV_6528,113
FMT.0211E,ASV_66,1747
FMT.0211E,ASV_684,5
FMT.0211E,ASV_7115,61
FMT.0211E,ASV_713,3
FMT.0211E,ASV_715,32
FMT.0211E,ASV_736,18
FMT.0211E,ASV_738,125
FMT.0211E,ASV_7510,78
FMT.0211E,ASV_79,16
FMT.0211E,ASV_8,914
FMT.0211E,ASV_81,9
FMT.0211E,ASV_830,20
FMT.0211E,ASV_8443,12
FMT.0211F,ASV_128,10
FMT.0211F,ASV_1760,3
FMT.0211F,ASV_34,16
FMT.0211F,ASV_342,166
FMT.0211F,ASV_39,6
FMT.0211F,ASV_472,45
FMT.0211F,ASV_500,137
FMT.0211F,ASV_51,346
FMT.0211F,ASV_8,12
FMT.0211F,ASV_85,7
FMT.0211G,ASV_102,9
FMT.0211G,ASV_104,53
FMT.0211G,ASV_115,33
FMT.0211G,ASV_11522,4
FMT.0211G,ASV_1171,48
FMT.0211G,ASV_12132,92
FMT.0211G,ASV_128,122
FMT.0211G,ASV_13658,56
FMT.0211G,ASV_14,16
FMT.0211G,ASV_1452,3911
FMT.0211G,ASV_147,8
FMT.0211G,ASV_1476,6
FMT.0211G,ASV_1484,274
FMT.0211G,ASV_15,25
FMT.0211G,ASV_15570,26
FMT.0211G,ASV_15762,6
FMT.0211G,ASV_15812,45
FMT.0211G,ASV_1619,21
FMT.0211G,ASV_1676,9
FMT.0211G,ASV_1678,113
FMT.0211G,ASV_1684,1
FMT.0211G,ASV_17,158
FMT.0211G,ASV_177,208
FMT.0211G,ASV_17824,39
FMT.0211G,ASV_18,37
FMT.0211G,ASV_19,174
FMT.0211G,ASV_19061,34
FMT.0211G,ASV_1941,1430
FMT.0211G,ASV_1945,34
FMT.0211G,ASV_1971,32
FMT.0211G,ASV_2,111
FMT.0211G,ASV_20,37
FMT.0211G,ASV_2005,4
FMT.0211G,ASV_21,15
FMT.0211G,ASV_2127,10
FMT.0211G,ASV_21721,17
FMT.0211G,ASV_2173,123
FMT.0211G,ASV_2181,330
FMT.0211G,ASV_221,5
FMT.0211G,ASV_22286,81
FMT.0211G,ASV_2294,45
FMT.0211G,ASV_25603,79
FMT.0211G,ASV_27159,40
FMT.0211G,ASV_292,348
FMT.0211G,ASV_295,144
FMT.0211G,ASV_3,9
FMT.0211G,ASV_309,13
FMT.0211G,ASV_313,9
FMT.0211G,ASV_33523,34
FMT.0211G,ASV_34,17
FMT.0211G,ASV_3410,5
FMT.0211G,ASV_342,566
FMT.0211G,ASV_35400,41
FMT.0211G,ASV_3663,9
FMT.0211G,ASV_38,22
FMT.0211G,ASV_381,5
FMT.0211G,ASV_39,1105
FMT.0211G,ASV_40901,25
FMT.0211G,ASV_41,5
FMT.0211G,ASV_442,27
FMT.0211G,ASV_45,8
FMT.0211G,ASV_4679,2
FMT.0211G,ASV_472,647
FMT.0211G,ASV_47956,56
FMT.0211G,ASV_4894,9
FMT.0211G,ASV_50,10
FMT.0211G,ASV_500,1824
FMT.0211G,ASV_504,7
FMT.0211G,ASV_50498,222
FMT.0211G,ASV_508,36
FMT.0211G,ASV_51,541
FMT.0211G,ASV_5124,2
FMT.0211G,ASV_5172,52
FMT.0211G,ASV_52,20
FMT.0211G,ASV_532,1146
FMT.0211G,ASV_55,72
FMT.0211G,ASV_55516,338
FMT.0211G,ASV_55539,41
FMT.0211G,ASV_58,8
FMT.0211G,ASV_5886,79
FMT.0211G,ASV_596,20
FMT.0211G,ASV_6,46
FMT.0211G,ASV_607,26
FMT.0211G,ASV_6072,100
FMT.0211G,ASV_617,47
FMT.0211G,ASV_635,29
FMT.0211G,ASV_6583,9
FMT.0211G,ASV_66,135
FMT.0211G,ASV_7002,48
FMT.0211G,ASV_705,5
FMT.0211G,ASV_730,2806
FMT.0211G,ASV_7320,85
FMT.0211G,ASV_7535,203
FMT.0211G,ASV_79,43
FMT.0211G,ASV_8,71
FMT.0211G,ASV_8149,45
FMT.0211G,ASV_85,14
FMT.0211G,ASV_865,39
FMT.0211G,ASV_9,10
FMT.0211G,ASV_905,6
FMT.0211G,ASV_962,5
FMT.0211K,ASV_11265,35
FMT.0211K,ASV_115,678
FMT.0211K,ASV_12132,2812
FMT.0211K,ASV_1215,47
FMT.0211K,ASV_1229,6
FMT.0211K,ASV_13,6
FMT.0211K,ASV_13022,18
FMT.0211K,ASV_135,18
FMT.0211K,ASV_139,13
FMT.0211K,ASV_14,12
FMT.0211K,ASV_1419,8
FMT.0211K,ASV_1452,393
FMT.0211K,ASV_15,6
FMT.0211K,ASV_150,16
FMT.0211K,ASV_155,6
FMT.0211K,ASV_1597,14
FMT.0211K,ASV_17,40
FMT.0211K,ASV_175,20
FMT.0211K,ASV_177,47
FMT.0211K,ASV_1797,4
FMT.0211K,ASV_18,56
FMT.0211K,ASV_189,179
FMT.0211K,ASV_1892,55
FMT.0211K,ASV_19,17
FMT.0211K,ASV_1941,158
FMT.0211K,ASV_1945,1540
FMT.0211K,ASV_2,58
FMT.0211K,ASV_20303,40
FMT.0211K,ASV_20891,39
FMT.0211K,ASV_2127,207
FMT.0211K,ASV_2153,57
FMT.0211K,ASV_21664,9
FMT.0211K,ASV_22286,19
FMT.0211K,ASV_2264,26
FMT.0211K,ASV_23297,48
FMT.0211K,ASV_239,52
FMT.0211K,ASV_2429,91
FMT.0211K,ASV_2437,21
FMT.0211K,ASV_2482,2
FMT.0211K,ASV_295,14
FMT.0211K,ASV_307,138
FMT.0211K,ASV_310,74
FMT.0211K,ASV_32036,50
FMT.0211K,ASV_32038,50
FMT.0211K,ASV_32084,18
FMT.0211K,ASV_32101,14
FMT.0211K,ASV_32805,6
FMT.0211K,ASV_33573,14
FMT.0211K,ASV_33630,25
FMT.0211K,ASV_35400,5
FMT.0211K,ASV_3705,2
FMT.0211K,ASV_39,1294
FMT.0211K,ASV_4000,37
FMT.0211K,ASV_44586,18
FMT.0211K,ASV_472,222
FMT.0211K,ASV_4894,138
FMT.0211K,ASV_500,1074
FMT.0211K,ASV_504,76
FMT.0211K,ASV_51,36
FMT.0211K,ASV_5124,10
FMT.0211K,ASV_532,12
FMT.0211K,ASV_55516,199
FMT.0211K,ASV_55537,45
FMT.0211K,ASV_55543,33
FMT.0211K,ASV_55547,25
FMT.0211K,ASV_55552,18
FMT.0211K,ASV_55554,16
FMT.0211K,ASV_55555,15
FMT.0211K,ASV_55558,14
FMT.0211K,ASV_5886,14
FMT.0211K,ASV_6,19
FMT.0211K,ASV_6072,8
FMT.0211K,ASV_63,13
FMT.0211K,ASV_66,297
FMT.0211K,ASV_6753,61
FMT.0211K,ASV_6833,74
FMT.0211K,ASV_693,9
FMT.0211K,ASV_70,5
FMT.0211K,ASV_7033,22
FMT.0211K,ASV_705,5
FMT.0211K,ASV_730,1281
FMT.0211K,ASV_736,24
FMT.0211K,ASV_756,106
FMT.0211K,ASV_79,13
FMT.0211K,ASV_8,254
FMT.0211K,ASV_81,569
FMT.0211K,ASV_85,12
FMT.0211K,ASV_877,7
FMT.0211K,ASV_9,27
FMT.0211K,ASV_9146,21
FMT.0211K,ASV_940,313
FMT.0211K,ASV_951,10
FMT.0211K,ASV_96,9
FMT.0211K,ASV_976,15
FMT.0211O,ASV_100,638
FMT.0211O,ASV_10540,22
FMT.0211O,ASV_10739,1306
FMT.0211O,ASV_1136,34
FMT.0211O,ASV_1171,61
FMT.0211O,ASV_1186,5
FMT.0211O,ASV_119,7
FMT.0211O,ASV_121,5
FMT.0211O,ASV_125,5
FMT.0211O,ASV_12987,48
FMT.0211O,ASV_132,239
FMT.0211O,ASV_1321,96
FMT.0211O,ASV_135,64
FMT.0211O,ASV_13658,216
FMT.0211O,ASV_14,6
FMT.0211O,ASV_140,100
FMT.0211O,ASV_14631,259
FMT.0211O,ASV_15,46
FMT.0211O,ASV_151,441
FMT.0211O,ASV_15330,14
FMT.0211O,ASV_1544,205
FMT.0211O,ASV_15570,15
FMT.0211O,ASV_15812,18
FMT.0211O,ASV_159,28
FMT.0211O,ASV_17,181
FMT.0211O,ASV_175,19
FMT.0211O,ASV_1834,956
FMT.0211O,ASV_184,57
FMT.0211O,ASV_1858,13
FMT.0211O,ASV_186,131
FMT.0211O,ASV_19,166
FMT.0211O,ASV_1929,8
FMT.0211O,ASV_1932,43
FMT.0211O,ASV_2,10
FMT.0211O,ASV_20,48
FMT.0211O,ASV_2011,78
FMT.0211O,ASV_203,1802
FMT.0211O,ASV_205,24
FMT.0211O,ASV_206,12
FMT.0211O,ASV_207,10
FMT.0211O,ASV_21,452
FMT.0211O,ASV_2111,158
FMT.0211O,ASV_2121,250
FMT.0211O,ASV_2168,26
FMT.0211O,ASV_2181,25
FMT.0211O,ASV_2191,15
FMT.0211O,ASV_221,51
FMT.0211O,ASV_2260,20
FMT.0211O,ASV_2262,5
FMT.0211O,ASV_23,423
FMT.0211O,ASV_2490,41
FMT.0211O,ASV_25603,11
FMT.0211O,ASV_2595,7
FMT.0211O,ASV_26,135
FMT.0211O,ASV_273,753
FMT.0211O,ASV_277,5531
FMT.0211O,ASV_29,233
FMT.0211O,ASV_292,249
FMT.0211O,ASV_295,30
FMT.0211O,ASV_3,26
FMT.0211O,ASV_312,59
FMT.0211O,ASV_313,37
FMT.0211O,ASV_3186,4
FMT.0211O,ASV_321,78
FMT.0211O,ASV_324,189
FMT.0211O,ASV_332,18
FMT.0211O,ASV_34,35
FMT.0211O,ASV_3410,623
FMT.0211O,ASV_35,15
FMT.0211O,ASV_3619,19
FMT.0211O,ASV_3775,35
FMT.0211O,ASV_38,336
FMT.0211O,ASV_3983,8
FMT.0211O,ASV_4122,20
FMT.0211O,ASV_417,141
FMT.0211O,ASV_4175,17
FMT.0211O,ASV_429,3
FMT.0211O,ASV_44,12
FMT.0211O,ASV_464,6
FMT.0211O,ASV_470,5
FMT.0211O,ASV_4763,65
FMT.0211O,ASV_480,7
FMT.0211O,ASV_49,5
FMT.0211O,ASV_508,7758
FMT.0211O,ASV_51,5
FMT.0211O,ASV_5165,27
FMT.0211O,ASV_53,4
FMT.0211O,ASV_532,1088
FMT.0211O,ASV_55530,89
FMT.0211O,ASV_564,142
FMT.0211O,ASV_58,1304
FMT.0211O,ASV_5838,25
FMT.0211O,ASV_587,5
FMT.0211O,ASV_596,52
FMT.0211O,ASV_6,3674
FMT.0211O,ASV_62,1173
FMT.0211O,ASV_637,11
FMT.0211O,ASV_643,54
FMT.0211O,ASV_6583,20
FMT.0211O,ASV_660,2
FMT.0211O,ASV_668,1185
FMT.0211O,ASV_6682,4
FMT.0211O,ASV_677,1
FMT.0211O,ASV_68,254
FMT.0211O,ASV_70,20
FMT.0211O,ASV_703,328
FMT.0211O,ASV_758,24
FMT.0211O,ASV_779,8
FMT.0211O,ASV_787,84
FMT.0211O,ASV_8,13
FMT.0211O,ASV_817,24
FMT.0211O,ASV_85,512
FMT.0211O,ASV_9,149
FMT.0211O,ASV_92,33
FMT.0211O,ASV_94,142
FMT.0211O,ASV_961,14
FMT.0211O,ASV_962,179
FMT.0211O,ASV_97,992
FMT.0211Q,ASV_100,14604
FMT.0211Q,ASV_10143,1621
FMT.0211Q,ASV_103,3
FMT.0211Q,ASV_107,201
FMT.0211Q,ASV_118,7
FMT.0211Q,ASV_121,89351
FMT.0211Q,ASV_128,146
FMT.0211Q,ASV_132,2915
FMT.0211Q,ASV_139,321
FMT.0211Q,ASV_140,2
FMT.0211Q,ASV_1419,26
FMT.0211Q,ASV_145,7
FMT.0211Q,ASV_150,426
FMT.0211Q,ASV_15500,1202
FMT.0211Q,ASV_157,227
FMT.0211Q,ASV_1631,264
FMT.0211Q,ASV_171,5
FMT.0211Q,ASV_1731,16
FMT.0211Q,ASV_175,456
FMT.0211Q,ASV_1752,30
FMT.0211Q,ASV_1760,533
FMT.0211Q,ASV_1775,179
FMT.0211Q,ASV_1789,3
FMT.0211Q,ASV_18,204
FMT.0211Q,ASV_1823,1
FMT.0211Q,ASV_189,38
FMT.0211Q,ASV_19,6
FMT.0211Q,ASV_2,188
FMT.0211Q,ASV_202,9
FMT.0211Q,ASV_207,21
FMT.0211Q,ASV_210,31
FMT.0211Q,ASV_2264,31
FMT.0211Q,ASV_229,35
FMT.0211Q,ASV_2320,30
FMT.0211Q,ASV_234,73
FMT.0211Q,ASV_2406,4
FMT.0211Q,ASV_2426,2964
FMT.0211Q,ASV_2514,56
FMT.0211Q,ASV_2604,108
FMT.0211Q,ASV_264,865
FMT.0211Q,ASV_2720,35
FMT.0211Q,ASV_273,8
FMT.0211Q,ASV_2751,148
FMT.0211Q,ASV_288,96
FMT.0211Q,ASV_29,8
FMT.0211Q,ASV_3,6
FMT.0211Q,ASV_310,227
FMT.0211Q,ASV_32,4000
FMT.0211Q,ASV_32040,35
FMT.0211Q,ASV_342,478
FMT.0211Q,ASV_343,156
FMT.0211Q,ASV_3483,2
FMT.0211Q,ASV_3663,33
FMT.0211Q,ASV_38,9
FMT.0211Q,ASV_39,84
FMT.0211Q,ASV_3985,78
FMT.0211Q,ASV_433,86
FMT.0211Q,ASV_44,4
FMT.0211Q,ASV_4526,52
FMT.0211Q,ASV_457,90
FMT.0211Q,ASV_46644,591
FMT.0211Q,ASV_472,15
FMT.0211Q,ASV_4730,5
FMT.0211Q,ASV_4894,137
FMT.0211Q,ASV_500,17
FMT.0211Q,ASV_51,2344
FMT.0211Q,ASV_510,3
FMT.0211Q,ASV_5149,17
FMT.0211Q,ASV_5285,6
FMT.0211Q,ASV_55512,67
FMT.0211Q,ASV_59,5
FMT.0211Q,ASV_607,52
FMT.0211Q,ASV_617,180
FMT.0211Q,ASV_6186,10
FMT.0211Q,ASV_6189,7
FMT.0211Q,ASV_6205,30
FMT.0211Q,ASV_6206,2
FMT.0211Q,ASV_6208,6
FMT.0211Q,ASV_62089,398
FMT.0211Q,ASV_6209,5
FMT.0211Q,ASV_62091,195
FMT.0211Q,ASV_6220,273
FMT.0211Q,ASV_6255,13
FMT.0211Q,ASV_6277,60
FMT.0211Q,ASV_6313,4
FMT.0211Q,ASV_635,1720
FMT.0211Q,ASV_655,23
FMT.0211Q,ASV_6802,64
FMT.0211Q,ASV_70,5
FMT.0211Q,ASV_7122,17
FMT.0211Q,ASV_715,22
FMT.0211Q,ASV_730,4
FMT.0211Q,ASV_774,23
FMT.0211Q,ASV_776,4
FMT.0211Q,ASV_8,16589
FMT.0211Q,ASV_8014,8
FMT.0211Q,ASV_81,1960
FMT.0211Q,ASV_8103,12
FMT.0211Q,ASV_8616,8
FMT.0211Q,ASV_8754,12
FMT.0211R,ASV_100,12905
FMT.0211R,ASV_10143,67
FMT.0211R,ASV_10286,5
FMT.0211R,ASV_103,5
FMT.0211R,ASV_104,135
FMT.0211R,ASV_107,11320
FMT.0211R,ASV_121,5241
FMT.0211R,ASV_132,2333
FMT.0211R,ASV_135,4
FMT.0211R,ASV_139,100
FMT.0211R,ASV_145,3374
FMT.0211R,ASV_14856,1309
FMT.0211R,ASV_15500,61
FMT.0211R,ASV_15947,117
FMT.0211R,ASV_171,7
FMT.0211R,ASV_175,8
FMT.0211R,ASV_17674,48
FMT.0211R,ASV_17797,3
FMT.0211R,ASV_1789,4
FMT.0211R,ASV_18,139
FMT.0211R,ASV_189,1299
FMT.0211R,ASV_19,7
FMT.0211R,ASV_2,156
FMT.0211R,ASV_202,2
FMT.0211R,ASV_207,7
FMT.0211R,ASV_210,139
FMT.0211R,ASV_2406,2
FMT.0211R,ASV_2426,142
FMT.0211R,ASV_273,9863
FMT.0211R,ASV_288,10
FMT.0211R,ASV_29,7
FMT.0211R,ASV_295,4352
FMT.0211R,ASV_310,7
FMT.0211R,ASV_32,144
FMT.0211R,ASV_32040,44
FMT.0211R,ASV_34,7
FMT.0211R,ASV_343,29
FMT.0211R,ASV_3483,1
FMT.0211R,ASV_39,11
FMT.0211R,ASV_4005,2
FMT.0211R,ASV_472,17
FMT.0211R,ASV_5041,251
FMT.0211R,ASV_51,76
FMT.0211R,ASV_5313,1
FMT.0211R,ASV_55512,63
FMT.0211R,ASV_607,26
FMT.0211R,ASV_617,97
FMT.0211R,ASV_62276,6
FMT.0211R,ASV_635,23
FMT.0211R,ASV_64,14
FMT.0211R,ASV_70,8
FMT.0211R,ASV_710,21
FMT.0211R,ASV_713,1
FMT.0211R,ASV_8,42
FMT.0211R,ASV_81,3888
FMT.0211R,ASV_8103,33
FMT.0211R,ASV_85,683
FMT.0211R,ASV_9,6
FMT.0211R,ASV_92,5
FMT.0211R,ASV_94,2303
FMT.0211R,ASV_95,4
FMT.0211R,ASV_962,76
FMT.0211S,ASV_100,14486
FMT.0211S,ASV_10286,9
FMT.0211S,ASV_103,14
FMT.0211S,ASV_107,46
FMT.0211S,ASV_10809,23
FMT.0211S,ASV_113,2
FMT.0211S,ASV_121,116
FMT.0211S,ASV_128,108
FMT.0211S,ASV_132,2587
FMT.0211S,ASV_135,8
FMT.0211S,ASV_139,102
FMT.0211S,ASV_140,436
FMT.0211S,ASV_145,355
FMT.0211S,ASV_147,5
FMT.0211S,ASV_150,3
FMT.0211S,ASV_15500,22
FMT.0211S,ASV_1684,1
FMT.0211S,ASV_171,14
FMT.0211S,ASV_1760,287
FMT.0211S,ASV_18,54
FMT.0211S,ASV_19,9
FMT.0211S,ASV_2,132
FMT.0211S,ASV_20,8
FMT.0211S,ASV_202,13
FMT.0211S,ASV_2264,6
FMT.0211S,ASV_2426,43
FMT.0211S,ASV_258,59
FMT.0211S,ASV_2604,6
FMT.0211S,ASV_273,29266
FMT.0211S,ASV_288,28
FMT.0211S,ASV_29,11
FMT.0211S,ASV_292,9427
FMT.0211S,ASV_295,597
FMT.0211S,ASV_310,614
FMT.0211S,ASV_32,21
FMT.0211S,ASV_34,20
FMT.0211S,ASV_342,29
FMT.0211S,ASV_3483,1
FMT.0211S,ASV_38,7
FMT.0211S,ASV_3985,36
FMT.0211S,ASV_4005,3
FMT.0211S,ASV_417,67
FMT.0211S,ASV_44,10
FMT.0211S,ASV_45,24298
FMT.0211S,ASV_4501,1
FMT.0211S,ASV_472,74
FMT.0211S,ASV_51,43
FMT.0211S,ASV_5313,3
FMT.0211S,ASV_56077,6644
FMT.0211S,ASV_59,10396
FMT.0211S,ASV_617,33
FMT.0211S,ASV_64,6
FMT.0211S,ASV_677,2
FMT.0211S,ASV_730,7
FMT.0211S,ASV_79,7
FMT.0211S,ASV_81,19
FMT.0211S,ASV_85,6739
FMT.0211S,ASV_9,5
FMT.0211S,ASV_94,7235
FMT.0211S,ASV_95,4
FMT.0211S,ASV_962,12089
FMT.0211W,ASV_100,16
FMT.0211W,ASV_103,7
FMT.0211W,ASV_11,204
FMT.0211W,ASV_115,9
FMT.0211W,ASV_118,10
FMT.0211W,ASV_121,33
FMT.0211W,ASV_1304,54
FMT.0211W,ASV_135,1
FMT.0211W,ASV_139,6
FMT.0211W,ASV_14,5
FMT.0211W,ASV_140,7
FMT.0211W,ASV_15026,11
FMT.0211W,ASV_15482,11
FMT.0211W,ASV_15596,19
FMT.0211W,ASV_16,5
FMT.0211W,ASV_16508,48
FMT.0211W,ASV_17,13
FMT.0211W,ASV_171,11
FMT.0211W,ASV_1717,19
FMT.0211W,ASV_1729,16
FMT.0211W,ASV_175,2
FMT.0211W,ASV_1757,2
FMT.0211W,ASV_1789,10
FMT.0211W,ASV_1793,2
FMT.0211W,ASV_1813,10
FMT.0211W,ASV_1888,17
FMT.0211W,ASV_19,12
FMT.0211W,ASV_2,77396
FMT.0211W,ASV_20,7
FMT.0211W,ASV_202,6
FMT.0211W,ASV_2045,30
FMT.0211W,ASV_2102,9
FMT.0211W,ASV_2264,12
FMT.0211W,ASV_273,13
FMT.0211W,ASV_288,200
